tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-0001,Eastbourne International,Grass,,250,20250627,1764,126203,,,Taylor Fritz,R,196,USA,,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,6-3 3-6 6-1,3,Semifinals,,,,,,,,,,,,,,,,,,,,5,4635,28,1770
2025-0001,Eastbourne International,Grass,,250,20250628,1765,126203,,,Taylor Fritz,R,196,USA,,202385,,,Jenson Brooksby,R,188,USA,,7-5 6-1,3,The Final,,,,,,,,,,,,,,,,,,,,5,4635,149,405
2025-0001,Mallorca Championships,Grass,,250,20250622,1766,111513,,,Laslo Djere,R,188,SRB,,104184,,,Yong Bum Seo,U,,KOR,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,62,936,69,874
2025-0001,Mallorca Championships,Grass,,250,20250622,1767,127157,,,Daniel Altmaier,R,188,GER,,104926,,,Fabio Fognini,R,178,ITA,,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,59,983,130,462
2025-0001,Mallorca Championships,Grass,,250,20250623,1768,126128,,,Roman Safiullin,R,185,RUS,,124186,,,Alexandre Muller,R,183,FRA,,7-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,75,816,40,1311
2025-0001,Mallorca Championships,Grass,,250,20250623,1769,144895,,,Corentin Moutet,L,180,FRA,,103492,,,Pablo Martinez,R,,MEX,,4-6 6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,83,739,52,1030
2025-0001,Mallorca Championships,Grass,,250,20250623,1770,209098,,,Hamad Medjedovic,R,188,SRB,,210460,,,Nishesh Basavareddy,R,180,USA,,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,73,853,99,582
2025-0001,Mallorca Championships,Grass,,250,20250623,1771,126239,,,Arthur Rinderknech,R,196,FRA,,106000,,,Damir Dzumhur,R,175,BIH,,6-4 4-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,70,864,68,900
2025-0001,Mallorca Championships,Grass,,250,20250623,1772,209113,,,Gabriel Diallo,R,203,CAN,,144719,,,Jaume Munar,R,183,ESP,,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,41,1285,54,1012
2025-0001,Mallorca Championships,Grass,,250,20250623,1773,210319,,,Ethan Quinn,R,191,USA,,200116,,,Camilo Ugo Carabelli,R,185,ARG,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,95,650,55,1006
2025-0001,Mallorca Championships,Grass,,250,20250623,1774,210530,,,Learner Tien,L,180,USA,,211514,,,Justin Engel,R,,SUI,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,67,903,219,253
2025-0001,Mallorca Championships,Grass,,250,20250624,1775,200587,,,Brandon Holt,R,185,USA,,126127,,,Benjamin Bonzi,R,183,FRA,,2-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,101,568,64,930
2025-0001,Mallorca Championships,Grass,,250,20250624,1776,106071,,,Bernard Tomic,R,196,AUS,,208014,,,Rinky Hijikata,R,178,AUS,,3-6 7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,248,235,88,702
2025-0001,Mallorca Championships,Grass,,250,20250624,1777,105138,,,Roberto Bautista Agut,R,183,ESP,,144869,,,Tomas Martin Etcheverry,R,196,ARG,,5-7 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,43,1236,53,1025
2025-0001,Mallorca Championships,Grass,,250,20250624,1778,209098,,,Hamad Medjedovic,R,188,SRB,,126128,,,Roman Safiullin,R,185,RUS,,6-4 3-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,,73,853,75,816
2025-0001,Mallorca Championships,Grass,,250,20250624,1779,134868,,,Tallon Griekspoor,R,188,NED,,210319,,,Ethan Quinn,R,191,USA,,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,34,1535,95,650
2025-0001,Mallorca Championships,Grass,,250,20250624,1780,209113,,,Gabriel Diallo,R,203,CAN,,111513,,,Laslo Djere,R,188,SRB,,6-3 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,41,1285,62,936
2025-0001,Mallorca Championships,Grass,,250,20250624,1781,200000,,,Felix Auger Aliassime,R,193,CAN,,126239,,,Arthur Rinderknech,R,196,FRA,,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,27,1775,70,864
2025-0001,Mallorca Championships,Grass,,250,20250625,1782,144895,,,Corentin Moutet,L,180,FRA,,127157,,,Daniel Altmaier,R,188,GER,,7-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,,83,739,59,983
2025-0001,Mallorca Championships,Grass,,250,20250625,1783,210506,,,Alex Michelsen,R,193,USA,,200587,,,Brandon Holt,R,185,USA,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,33,1620,101,568
2025-0001,Mallorca Championships,Grass,,250,20250625,1784,210530,,,Learner Tien,L,180,USA,,210097,,,Ben Shelton,L,193,USA,,6-4 7-6,3,R16,,,,,,,,,,,,,,,,,,,,67,903,10,3170
2025-0001,Mallorca Championships,Grass,,250,20250625,1785,105138,,,Roberto Bautista Agut,R,183,ESP,,106071,,,Bernard Tomic,R,196,AUS,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,43,1236,248,235
2025-0001,Mallorca Championships,Grass,,250,20250626,1786,134868,,,Tallon Griekspoor,R,188,NED,,209113,,,Gabriel Diallo,R,203,CAN,,6-4 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,34,1535,41,1285
2025-0001,Mallorca Championships,Grass,,250,20250626,1787,200000,,,Felix Auger Aliassime,R,193,CAN,,209098,,,Hamad Medjedovic,R,188,SRB,,3-6 6-1 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,27,1775,73,853
2025-0001,Mallorca Championships,Grass,,250,20250626,1788,144895,,,Corentin Moutet,L,180,FRA,,210530,,,Learner Tien,L,180,USA,,6-2 7-5,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,83,739,67,903
2025-0001,Mallorca Championships,Grass,,250,20250626,1789,210506,,,Alex Michelsen,R,193,USA,,105138,,,Roberto Bautista Agut,R,183,ESP,,6-4 7-6,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,33,1620,43,1236
2025-0001,Mallorca Championships,Grass,,250,20250627,1790,134868,,,Tallon Griekspoor,R,188,NED,,200000,,,Felix Auger Aliassime,R,193,CAN,,6-4 6-4,3,Semifinals,,,,,,,,,,,,,,,,,,,,34,1535,27,1775
2025-0001,Mallorca Championships,Grass,,250,20250627,1791,144895,,,Corentin Moutet,L,180,FRA,,210506,,,Alex Michelsen,R,193,USA,,6-4 7-6,3,Semifinals,,,,,,,,,,,,,,,,,,,,83,739,33,1620
2025-0001,Mallorca Championships,Grass,,250,20250628,1792,134868,,,Tallon Griekspoor,R,188,NED,,144895,,,Corentin Moutet,L,180,FRA,,7-5 7-6,3,The Final,,,,,,,,,,,,,,,,,,,,34,1535,83,739
2025-0001,Wimbledon,Grass,,G,20250630,1793,210472,,,Oliver Tarvet,U,,GBR,,209857,,,Leandro Riedi,R,191,SUI,,6-4 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,733,36,503,77
2025-0001,Wimbledon,Grass,,G,20250630,1794,208103,,,Jiri Lehecka,R,185,CZE,,106198,,,Hugo Dellien,R,180,BOL,,4-6 6-2 6-2 7-6,5,R32,,,,,,,,,,,,,,,,,,,,25,1965,79,751
2025-0001,Wimbledon,Grass,,G,20250630,1795,107270,,,James Thompson,R,,USA,,200240,,,Vit Kopriva,R,178,CZE,,3-6 4-6 6-3 7-6 6-1,5,R32,,,,,,,,,,,,,,,,,,,,44,1200,78,757
2025-0001,Wimbledon,Grass,,G,20250630,1796,105173,,,Adrian Mannarino,L,180,FRA,,106331,,,Christopher Oconnell,R,183,AUS,,6-2 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,123,477,77,775
2025-0001,Wimbledon,Grass,,G,20250630,1797,208233,,,Mattia Bellucci,L,175,ITA,,200610,,,Oliver Crawford,R,180,GBR,,6-7 6-3 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,73,864,248,229
2025-0001,Wimbledon,Grass,,G,20250630,1798,126127,,,Benjamin Bonzi,R,183,FRA,,106421,,,Daniil Medvedev,R,198,RUS,,7-6 3-6 7-6 6-2,5,R32,,,,,,,,,,,,,,,,,,,,64,930,9,3420
2025-0001,Wimbledon,Grass,,G,20250630,1799,210530,,,Learner Tien,L,180,USA,,210460,,,Nishesh Basavareddy,R,180,USA,,7-6 6-3 6-2,5,R32,,,,,,,,,,,,,,,,,,,,62,940,100,595
2025-0001,Wimbledon,Grass,,G,20250630,1800,126207,,,Frances Tiafoe,R,188,USA,,209284,,,Elmer Moller,R,183,DEN,,6-3 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,12,2990,117,499
2025-0001,Wimbledon,Grass,,G,20250630,1801,111815,,,Cameron Norrie,L,188,GBR,,105138,,,Roberto Bautista Agut,R,183,ESP,,6-3 3-6 6-4 7-6,5,R32,,,,,,,,,,,,,,,,,,,,61,952,42,1236
2025-0001,Wimbledon,Grass,,G,20250630,1802,209259,,,Arthur Fery,R,175,GBR,,200615,,,Alexei Popyrin,R,196,AUS,,6-4 6-1 4-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,461,91,22,2140
2025-0001,Wimbledon,Grass,,G,20250630,1803,144750,,,Lloyd Harris,R,193,RSA,,200267,,,Zizou Bergs,R,185,BEL,,7-6 7-6 6-7 6-2,5,R32,,,,,,,,,,,,,,,,,,,,320,159,50,1079
2025-0001,Wimbledon,Grass,,G,20250630,1804,111797,,,Nicolas Jarry,R,201,CHI,,208029,,,Holger Rune,R,188,DEN,,4-6 4-6 7-5 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,143,418,8,3530
2025-0001,Wimbledon,Grass,,G,20250630,1805,208316,,,Valentin Royer,R,188,FRA,,126774,,,Stefanos Tsitsipas,R,193,GRE,,6-3 6-2,5,R32,,,,,,,,,,,,,,,,,,,,113,513,26,1920
2025-0001,Wimbledon,Grass,,G,20250630,1806,106688,,,Carlos Alcaraz,R,,ESP,,104926,,,Fabio Fognini,R,178,ITA,,7-5 6-7 7-5 2-6 6-1,5,R32,,,,,,,,,,,,,,,,,,,,2,9300,138,437
2025-0001,Wimbledon,Grass,,G,20250630,1807,209260,,,Luciano Darderi,R,183,ITA,,126128,,,Roman Safiullin,R,185,RUS,,7-6 1-6 6-7 6-3 6-1,5,R32,,,,,,,,,,,,,,,,,,,,59,989,75,831
2025-0001,Wimbledon,Grass,,G,20250630,1808,132686,,,Nuno Borges,R,185,POR,,202103,,,Francisco Cerundolo,R,185,ARG,,4-6 6-3 7-6 6-0,5,R32,,,,,,,,,,,,,,,,,,,,37,1400,19,2285
2025-0001,Wimbledon,Grass,,G,20250630,1809,200000,,,Felix Auger Aliassime,R,193,CAN,,105902,,,James Duckworth,R,183,AUS,,6-2 3-6 6-7 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,28,1825,103,566
2025-0001,Wimbledon,Grass,,G,20250630,1810,211663,,,Joao Fonseca,R,,BRA,,207985,,,Jacob Fearnley,R,183,GBR,,6-4 6-1 7-6,5,R32,,,,,,,,,,,,,,,,,,,,54,1016,51,1060
2025-0001,Wimbledon,Grass,,G,20250630,1811,210319,,,Ethan Quinn,R,191,USA,,211902,,,Henry Searle,L,193,GBR,,4-6 6-2 7-6 6-2,5,R32,,,,,,,,,,,,,,,,,,,,89,682,421,106
2025-0001,Wimbledon,Grass,,G,20250630,1812,126129,,,Billy Harris,R,191,GBR,,105583,,,Dusan Lajovic,R,183,SRB,,6-3 6-2 6-4,5,R32,,,,,,,,,,,,,,,,,,,,151,383,118,498
2025-0001,Wimbledon,Grass,,G,20250630,1813,111575,,,Karen Khachanov,R,198,RUS,,100554,,,Matthew McDonald,R,,USA,,7-5 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,20,2240,88,689
2025-0001,Wimbledon,Grass,,G,20250630,1814,106426,,,Cristian Garin,R,185,CHI,,208210,,,Chris Rodesch,R,198,LUX,,7-6 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,110,525,163,346
2025-0001,Wimbledon,Grass,,G,20250630,1815,126094,,,Andrey Rublev,R,188,RUS,,111513,,,Laslo Djere,R,188,SRB,,6-0 7-6 6-7 7-6,5,R32,,,,,,,,,,,,,,,,,,,,14,2920,60,961
2025-0001,Wimbledon,Grass,,G,20250630,1816,105526,,,Jan Lennard Struff,R,193,GER,,209209,,,Filip Misolic,R,180,AUT,,6-2 5-7 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,125,475,111,518
2025-0001,Wimbledon,Grass,,G,20250630,1817,111794,,,Kamil Majchrzak,R,180,POL,,126610,,,Matteo Berrettini,R,196,ITA,,4-6 6-2 6-4 5-7 6-3,5,R32,,,,,,,,,,,,,,,,,,,,109,527,35,1515
2025-0001,Wimbledon,Grass,,G,20250630,1818,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,200587,,,Brandon Holt,R,185,USA,,6-2 6-4 7-5,5,R32,,,,,,,,,,,,,,,,,,,,27,1845,99,600
2025-0001,Wimbledon,Grass,,G,20250630,1819,202385,,,Jenson Brooksby,R,188,USA,,134868,,,Tallon Griekspoor,R,188,NED,,6-2 7-5 6-3,5,R32,,,,,,,,,,,,,,,,,,,,101,577,29,1755
2025-0001,Wimbledon,Grass,,G,20250630,1820,209113,,,Gabriel Diallo,R,203,CAN,,127157,,,Daniel Altmaier,R,188,GER,,6-1 6-2 6-4,5,R32,,,,,,,,,,,,,,,,,,,,40,1322,57,998
2025-0001,Wimbledon,Grass,,G,20250701,1821,126846,,,Aleksandar Vukic,R,188,AUS,,202358,,,Chun Hsin Tseng,R,175,TPE,,6-3 6-4 4-6 7-6,5,R32,,,,,,,,,,,,,,,,,,,,93,664,96,643
2025-0001,Wimbledon,Grass,,G,20250701,1822,206681,,,Fabian Marozsan,R,193,HUN,,147511,,,Jim Mccabe,U,,USA,,6-1 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,58,990,181,308
2025-0001,Wimbledon,Grass,,G,20250701,1823,200175,,,Miomir Kecmanovic,R,183,SRB,,210506,,,Alex Michelsen,R,193,USA,,6-2 3-6 6-3 3-6 7-6,5,R32,,,,,,,,,,,,,,,,,,,,49,1106,32,1670
2025-0001,Wimbledon,Grass,,G,20250701,1824,132283,,,Lorenzo Sonego,R,191,ITA,,210262,,,Jaime Faria,R,188,POR,,6-3 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,47,1171,116,503
2025-0001,Wimbledon,Grass,,G,20250701,1825,126205,,,Tommy Paul,R,185,USA,,208902,,,Johannus Monday,L,198,GBR,,6-4 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,13,2970,224,249
2025-0001,Wimbledon,Grass,,G,20250701,1826,200282,,,Alex De Minaur,R,183,AUS,,106148,,,Roberto Carballes Baena,R,183,ESP,,6-2 6-2 7-6,5,R32,,,,,,,,,,,,,,,,,,,,11,3085,74,849
2025-0001,Wimbledon,Grass,,G,20250701,1827,209070,,,Arthur Cazaux,R,183,FRA,,112154,,,Allan Walton Knight,U,,AUS,,6-3 7-6 4-6 6-7 6-1,5,R32,,,,,,,,,,,,,,,,,,,,115,505,90,678
2025-0001,Wimbledon,Grass,,G,20250701,1828,105932,,,Nikoloz Basilashvili,R,185,GEO,,207518,,,Lorenzo Musetti,R,185,ITA,,6-2 4-6 7-5 6-1,5,R32,,,,,,,,,,,,,,,,,,,,126,474,7,4140
2025-0001,Wimbledon,Grass,,G,20250701,1829,207411,,,Jesper De Jong,R,180,NED,,111153,,,Christopher Eubanks,R,201,USA,,6-3 6-7 6-7 6-3 7-6,5,R32,,,,,,,,,,,,,,,,,,,,106,548,130,454
2025-0001,Wimbledon,Grass,,G,20250701,1830,208363,,,Mariano Navone,R,178,ARG,,133430,,,Denis Shapovalov,L,185,CAN,,3-6 6-4 6-1 6-4,5,R32,,,,,,,,,,,,,,,,,,,,91,670,30,1676
2025-0001,Wimbledon,Grass,,G,20250701,1831,144719,,,Jaume Munar,R,183,ESP,,122330,,,Alexander Bublik,R,196,KAZ,,6-4 3-6 4-6 7-6 6-2,5,R32,,,,,,,,,,,,,,,,,,,,55,1012,31,1675
2025-0001,Wimbledon,Grass,,G,20250701,1832,206173,,,Jannik Sinner,R,191,ITA,,109607,,,Luca Nardi,R,,ITA,,6-4 6-3 6-0,5,R32,,,,,,,,,,,,,,,,,,,,1,10430,95,655
2025-0001,Wimbledon,Grass,,G,20250701,1833,124116,,,Sebastian Ofner,R,191,AUT,,209098,,,Hamad Medjedovic,R,188,SRB,,7-6 3-1,5,R32,,,,,,,,,,,,,,,,,,,,165,343,68,896
2025-0001,Wimbledon,Grass,,G,20250701,1834,103492,,,Pablo Martinez,R,,MEX,,207785,,,George Loffhagen,R,188,GBR,,2-6 6-2 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,52,1030,293,185
2025-0001,Wimbledon,Grass,,G,20250701,1835,122298,,,Botic Van De Zandschulp,R,191,NED,,208286,,,Matteo Arnaldi,R,185,ITA,,7-6 7-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,92,670,43,1215
2025-0001,Wimbledon,Grass,,G,20250701,1836,132422,,,Soutatsu Mochizuki,U,,JPN,,206748,,,Giulio Zeppieri,L,183,ITA,,2-6 3-6 6-3 7-6 7-5,5,R32,,,,,,,,,,,,,,,,,,,,144,413,351,140
2025-0001,Wimbledon,Grass,,G,20250701,1837,105554,,,Daniel Evans,R,175,GBR,,118918,,,Jonathan Clarke,U,,USA,,6-1 7-5 6-2,5,R32,,,,,,,,,,,,,,,,,,,,154,375,196,283
2025-0001,Wimbledon,Grass,,G,20250701,1838,144895,,,Corentin Moutet,L,180,FRA,,207681,,,Francisco Comesana,R,178,ARG,,6-4 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,69,894,65,914
2025-0001,Wimbledon,Grass,,G,20250701,1839,126203,,,Taylor Fritz,R,196,USA,,208659,,,Giovanni Mpetshi Perricard,R,203,FRA,,6-7 6-7 6-4 7-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,5,4635,36,1411
2025-0001,Wimbledon,Grass,,G,20250701,1840,200416,,,August Holmgren,R,188,DEN,,111460,,,Quentin Halys,R,191,FRA,,7-6 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,192,285,46,1174
2025-0001,Wimbledon,Grass,,G,20250701,1841,207830,,,Tomas Machac,R,183,CZE,,106000,,,Damir Dzumhur,R,175,BIH,,6-3 6-2 6-4,5,R32,,,,,,,,,,,,,,,,,,,,23,2110,67,900
2025-0001,Wimbledon,Grass,,G,20250701,1842,126239,,,Arthur Rinderknech,R,196,FRA,,100644,,,Alexander Zverev,R,198,GER,,7-6 6-7 6-3 6-7 6-4,5,R32,,,,,,,,,,,,,,,,,,,,72,873,3,6500
2025-0001,Wimbledon,Grass,,G,20250701,1843,207925,,,Flavio Cobolli,R,183,ITA,,202320,,,Beibit Zhukayev,R,198,KAZ,,6-3 7-6 6-1,5,R32,,,,,,,,,,,,,,,,,,,,24,2035,247,229
2025-0001,Wimbledon,Grass,,G,20250701,1844,210150,,,Jakub Mensik,R,193,CZE,,200384,,,Hugo Gaston,L,173,FRA,,6-1 4-6 6-2 6-2,5,R32,,,,,,,,,,,,,,,,,,,,17,2356,86,693
2025-0001,Wimbledon,Grass,,G,20250701,1845,105227,,,Marin Cilic,R,198,CRO,,209920,,,Raphael Collignon,R,191,BEL,,6-3 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,83,722,85,705
2025-0001,Wimbledon,Grass,,G,20250701,1846,210097,,,Ben Shelton,L,193,USA,,106109,,,Alex Bolt,L,183,AUS,,6-4 7-6 7-6,5,R32,,,,,,,,,,,,,,,,,,,,10,3130,179,309
2025-0001,Wimbledon,Grass,,G,20250701,1847,124187,,,Reilly Opelka,R,211,USA,,207686,,,Alexander Shevchenko,R,185,KAZ,,6-3 7-5 7-6,5,R32,,,,,,,,,,,,,,,,,,,,70,877,98,610
2025-0001,Wimbledon,Grass,,G,20250701,1848,104792,,,Gael Monfils,R,193,FRA,,200005,,,Ugo Humbert,L,188,FRA,,6-4 3-6 6-7 7-5 6-2,5,R32,,,,,,,,,,,,,,,,,,,,48,1165,18,2285
2025-0001,Wimbledon,Grass,,G,20250701,1849,105916,,,Marton Fucsovics,R,188,HUN,,133441,,,Andrej Kovacevic,U,,CAN,,6-3 6-7 6-1 5-7 6-4,5,R32,,,,,,,,,,,,,,,,,,,,105,564,76,799
2025-0001,Wimbledon,Grass,,G,20250701,1850,105777,,,Grigor Dimitrov,R,191,BUL,,106415,,,Yoshihito Nishioka,L,170,JPN,,6-2 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,21,2155,82,724
2025-0001,Wimbledon,Grass,,G,20250701,1851,208014,,,Rinky Hijikata,R,178,AUS,,105676,,,David Goffin,R,180,BEL,,6-3 6-1 6-1,5,R32,,,,,,,,,,,,,,,,,,,,87,693,63,930
2025-0001,Wimbledon,Grass,,G,20250701,1852,209957,,,Jack Pinnington Jones,R,180,GBR,,144869,,,Tomas Martin Etcheverry,R,196,ARG,,7-6 6-3 7-5,5,R32,,,,,,,,,,,,,,,,,,,,281,196,53,1025
2025-0001,Wimbledon,Grass,,G,20250701,1853,113451,,,Jack Draper,U,,ESP,,202104,,,Sebastian Baez,R,170,ARG,,6-2 6-2 2-1,5,R32,,,,,,,,,,,,,,,,,,,,4,4650,38,1370
2025-0001,Wimbledon,Grass,,G,20250701,1854,106218,,,Marcos Giron,R,180,USA,,200116,,,Camilo Ugo Carabelli,R,185,ARG,,7-6 7-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,45,1200,56,1006
2025-0001,Wimbledon,Grass,,G,20250701,1855,104925,,,Novak Djokovic,R,188,SRB,,124186,,,Alexandre Muller,R,183,FRA,,6-1 6-7 6-2 6-2,5,R32,,,,,,,,,,,,,,,,,,,,6,4630,41,1311
2025-0001,Wimbledon,Grass,,G,20250702,1856,206909,,,Brandon Nakashima,R,188,USA,,104184,,,Yong Bum Seo,U,,KOR,,6-4 4-6 7-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,34,1650,71,874
2025-0001,Wimbledon,Grass,,G,20250702,1857,111815,,,Cameron Norrie,L,188,GBR,,126207,,,Frances Tiafoe,R,188,USA,,4-6 6-4 6-3 7-5,5,R16,,,,,,,,,,,,,,,,,,,,61,952,12,2990
2025-0001,Wimbledon,Grass,,G,20250702,1858,211663,,,Joao Fonseca,R,,BRA,,202385,,,Jenson Brooksby,R,188,USA,,6-4 5-7 6-2 6-4,5,R16,,,,,,,,,,,,,,,,,,,,54,1016,101,577
2025-0001,Wimbledon,Grass,,G,20250702,1859,105173,,,Adrian Mannarino,L,180,FRA,,208316,,,Valentin Royer,R,188,FRA,,6-4 6-4 5-7 7-6,5,R16,,,,,,,,,,,,,,,,,,,,123,477,113,513
2025-0001,Wimbledon,Grass,,G,20250702,1860,111797,,,Nicolas Jarry,R,201,CHI,,210530,,,Learner Tien,L,180,USA,,6-2 6-2 6-3,5,R16,,,,,,,,,,,,,,,,,,,,143,418,62,940
2025-0001,Wimbledon,Grass,,G,20250702,1861,111575,,,Karen Khachanov,R,198,RUS,,132422,,,Soutatsu Mochizuki,U,,JPN,,1-6 7-6 4-6 6-3 6-4,5,R16,,,,,,,,,,,,,,,,,,,,20,2240,144,413
2025-0001,Wimbledon,Grass,,G,20250702,1862,126094,,,Andrey Rublev,R,188,RUS,,144750,,,Lloyd Harris,R,193,RSA,,6-7 6-4 7-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,,14,2920,320,159
2025-0001,Wimbledon,Grass,,G,20250702,1863,132686,,,Nuno Borges,R,185,POR,,126129,,,Billy Harris,R,191,GBR,,6-3 6-4 7-6,5,R16,,,,,,,,,,,,,,,,,,,,37,1400,151,383
2025-0001,Wimbledon,Grass,,G,20250702,1864,106688,,,Carlos Alcaraz,R,,ESP,,210472,,,Oliver Tarvet,U,,GBR,,6-1 6-4 6-4,5,R16,,,,,,,,,,,,,,,,,,,,2,9300,733,36
2025-0001,Wimbledon,Grass,,G,20250702,1865,107270,,,James Thompson,R,,USA,,126127,,,Benjamin Bonzi,R,183,FRA,,7-5 6-7 4-6 6-2 6-4,5,R16,,,,,,,,,,,,,,,,,,,,44,1200,64,930
2025-0001,Wimbledon,Grass,,G,20250702,1866,208233,,,Mattia Bellucci,L,175,ITA,,208103,,,Jiri Lehecka,R,185,CZE,,7-6 6-1 7-5,5,R16,,,,,,,,,,,,,,,,,,,,73,864,25,1965
2025-0001,Wimbledon,Grass,,G,20250702,1867,111794,,,Kamil Majchrzak,R,180,POL,,210319,,,Ethan Quinn,R,191,USA,,6-1 6-4 6-3,5,R16,,,,,,,,,,,,,,,,,,,,109,527,89,682
2025-0001,Wimbledon,Grass,,G,20250702,1868,126203,,,Taylor Fritz,R,196,USA,,209113,,,Gabriel Diallo,R,203,CAN,,3-6 6-3 7-6 4-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,,5,4635,40,1322
2025-0001,Wimbledon,Grass,,G,20250703,1869,200175,,,Miomir Kecmanovic,R,183,SRB,,207411,,,Jesper De Jong,R,180,NED,,1-6 6-3 6-2 6-4,5,R16,,,,,,,,,,,,,,,,,,,,49,1106,106,548
2025-0001,Wimbledon,Grass,,G,20250703,1870,210150,,,Jakub Mensik,R,193,CZE,,106218,,,Marcos Giron,R,180,USA,,6-4 3-6 6-4 7-6,5,R16,,,,,,,,,,,,,,,,,,,,17,2356,45,1200
2025-0001,Wimbledon,Grass,,G,20250703,1871,200282,,,Alex De Minaur,R,183,AUS,,209070,,,Arthur Cazaux,R,183,FRA,,4-6 6-2 6-4 6-0,5,R16,,,,,,,,,,,,,,,,,,,,11,3085,115,505
2025-0001,Wimbledon,Grass,,G,20250703,1872,207925,,,Flavio Cobolli,R,183,ITA,,209957,,,Jack Pinnington Jones,R,180,GBR,,6-1 7-6 6-2,5,R16,,,,,,,,,,,,,,,,,,,,24,2035,281,196
2025-0001,Wimbledon,Grass,,G,20250703,1873,105777,,,Grigor Dimitrov,R,191,BUL,,144895,,,Corentin Moutet,L,180,FRA,,7-5 4-6 7-5 7-5,5,R16,,,,,,,,,,,,,,,,,,,,21,2155,69,894
2025-0001,Wimbledon,Grass,,G,20250703,1874,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,122298,,,Botic Van De Zandschulp,R,191,NED,,6-1 4-6 6-3 7-6,5,R16,,,,,,,,,,,,,,,,,,,,27,1845,92,670
2025-0001,Wimbledon,Grass,,G,20250703,1875,144719,,,Jaume Munar,R,183,ESP,,206681,,,Fabian Marozsan,R,193,HUN,,6-2 6-3 7-6,5,R16,,,,,,,,,,,,,,,,,,,,55,1012,58,990
2025-0001,Wimbledon,Grass,,G,20250703,1876,105526,,,Jan Lennard Struff,R,193,GER,,200000,,,Felix Auger Aliassime,R,193,CAN,,3-6 7-6 6-3 6-4,5,R16,,,,,,,,,,,,,,,,,,,,125,475,28,1825
